,OFTIC,CNAME_actual,PENDS,PDICITY,AMASKCD,MEAN,STDEV,BPS,CPS,CPX,DPS,EBI,EBT,EPS,GPS,GRM,NAV,NDT,NET,PRE,ROE,SAL
2756,CRL,CHARLES RIVER,2017-03-31,QTR,53035,115.36363636363636,12.667065384474242,18.4,0.7,15.92,0.0,82.479,104.152,1.29,0.97,38.52,879.047,1065.847,62.553,80.477,7.3,445.763
2757,CRL,CHARLES RIVER,2017-06-30,QTR,112085,94.46153846153848,7.946334423445236,20.2475,2.08,15.997,0.0,93.674,115.655,1.29,1.12,39.58,966.394,1003.561,62.352,89.28,6.78,469.129
2758,CRL,CHARLES RIVER,2017-09-30,QTR,112085,98.91666666666669,9.070013865212749,21.5855,1.23,22.011,0.0,87.355,110.463,1.3,1.08,38.17,1024.709,1059.47,62.881,86.31,6.34,464.232
2759,CRL,CHARLES RIVER,2017-12-31,QTR,130592,110.27272727272728,5.4238530417206015,22.066,2.55,28.503,0.0,94.12,117.147,1.4,-0.6299999999999999,35.06,1064.016,981.309,68.177,100.441,6.26,478.477
2760,CRL,CHARLES RIVER,2018-03-31,QTR,130592,141.64285714285714,10.187527388219094,23.8517,1.23,27.726,0.0,83.061,106.003,1.38,1.08,36.74,1142.617,944.944,67.496,81.533,6.18,493.97
2761,CRL,CHARLES RIVER,2018-06-30,QTR,53035,114.28571428571428,9.084463249277448,24.6913,2.53,21.213,0.0,109.41,134.066,1.62,1.1,36.9,1185.205,1245.231,79.338,104.787,24.3,585.301
2762,CRL,CHARLES RIVER,2018-09-30,QTR,112085,118.125,7.298483208369884,26.1303,2.38,22.439,0.0,110.201,134.987,1.53,1.22,36.94,1256.709,1545.518,75.36,99.144,24.76,585.295
2763,CRL,CHARLES RIVER,2018-12-31,QTR,112085,129.33333333333334,10.71557415222183,27.3254,2.84,68.676,0.0,122.27,146.834,1.49,1.21,37.64,1338.303,1472.572,73.186,94.836,22.78,601.53
2764,CRL,CHARLES RIVER,2019-03-31,QTR,170719,150.75,10.996211468804455,28.681,0.2999999999999998,16.731,0.0,98.518,124.465,1.4,1.11,35.26,1401.029,1445.172,69.404,84.441,20.45,604.569
2765,CRL,CHARLES RIVER,2019-06-30,QTR,86687,143.35294117647058,14.374200745043996,29.8175,2.61,24.781,0.0,121.391,148.142,1.63,0.88,36.32,1478.843,1872.867,81.114,104.871,22.74,657.568
2766,CRL,CHARLES RIVER,2019-09-30,QTR,164367,148.8886666666667,9.06181858127827,31.4595,3.14,35.163,0.0,129.618,157.271,1.69,1.46,36.94,1564.732,1750.59,83.783,110.649,22.44,667.951
2767,CRL,CHARLES RIVER,2019-12-31,QTR,112085,156.3,10.446158251827429,33.4025,3.62,63.839,0.0,147.671,174.548,2.01,1.61,37.95,1666.475,1650.197,100.065,131.069,25.28,691.138
2768,CRL,CHARLES RIVER,2020-03-31,QTR,152460,260.11764705882354,15.97217249210786,33.3829,1.37,25.721000000000004,0.0,134.018,160.372,1.84,1.02,35.65,1679.666,2001.07,91.81,107.231,25.473333333333333,707.059
2769,CRL,CHARLES RIVER,2020-06-30,QTR,152460,172.75,19.75521497019251,35.2935,3.229,26.8,0.0,117.752,143.696,1.58,1.34,34.02,1780.609,1857.921,79.601,101.025,25.666666666666668,682.584
2770,CRL,CHARLES RIVER,2020-09-30,QTR,109728,171.33333333333334,19.10959106282066,38.1402,3.5,26.185,0.0,168.567,199.796,2.33,2.03,38.92,1925.498,1772.265,117.961,150.74,25.86,743.3
2771,CRL,CHARLES RIVER,2020-12-31,QTR,170719,227.05882352941177,21.55072675176899,41.97,2.71,87.854,0.0,164.676,197.455,2.39,2.81,37.92,2143.668,1751.361,122.129,149.824,13.22,790.99
2772,CRL,CHARLES RIVER LB,2021-03-31,QTR,53035,446.3333333333333,24.269322199023197,43.4907,3.33,28.03,0.0,170.981,202.288,2.53,1.2,37.39,2216.219,1738.83,129.158,153.908,24.04,824.566
2773,CRL,CHARLES RIVER LB,2021-06-30,QTR,170719,314.05882352941177,29.873630906359736,46.009,3.63,46.431,0.0,190.167,258.272,2.61,1.72,37.4,2354.079,2507.292,133.799,169.842,23.77,914.607
2774,CRL,CHARLES RIVER LB,2021-09-30,QTR,155832,372.875,20.73603948041509,48.0889,3.389,55.536,0.0,191.815,260.501,2.7,2.01,33.973,2464.621,2682.412,139.128,170.13150000000002,23.46,895.937
2775,CRL,CHARLES RIVER LB,2021-12-31,QTR,152460,448.0,31.01970699768491,50.2143,4.45,98.775,0.0,189.1,226.943,2.49,2.67,38.35,2591.992,2425.145,128.449,170.421,20.71,905.05
2776,CRL,CHARLES RIVER LB,2022-03-31,QTR,152460,260.0,12.854960132182436,51.3816,2.0,80.464,0.0,196.029,233.227,2.75,1.81,32.7,2670.725,2435.873,141.135,172.357,21.9,913.929
2777,CRL,CHARLES RIVER LB,2022-06-30,QTR,131893,377.625,31.29553824885769,52.0577,2.91,82.852,0.0,211.695,250.422,2.77,2.13,36.66,2693.104,2798.252,141.873,185.617,21.589,973.131
2778,CRL,CHARLES RIVER LB,2022-09-30,QTR,191199,325.3333333333333,31.603605471336312,51.6314,2.59,72.393,0.0,201.408,238.319,2.63,1.88,37.42,2671.944,2745.434,134.744,174.94,20.48,989.157
2779,CRL,CHARLES RIVER LB,2022-12-31,QTR,152460,277.0,31.441555759399503,58.42,4.57,69.024,0.0,224.836,266.863,2.98,3.65,36.27,2981.078,2473.619,152.87,190.21,21.829,1099.843
2780,CSGP,COSTAR GROUP,2017-09-30,QTR,70679,27.03333333333333,1.674813422444422,4.8759,0.207,7.08,0.0,76.978,83.599,0.141,0.104,78.07,1762.427,-317.499,46.272,74.632,10.64,247.533
2781,CSGP,COSTAR GROUP,2017-12-31,QTR,9913,31.73333333333333,1.591383046283955,7.3349,0.198,4.745,0.0,71.235,77.941,0.125,0.122,77.54,2651.25,-1211.463,45.233,72.956,8.2,253.991
2782,CSGP,COSTAR GROUP,2018-03-31,QTR,155160,43.775,4.897193073588178,7.7574,0.201,8.617,0.0,77.79,84.362,0.165,0.144,79.38,2800.964,-931.429,60.065,80.087,8.81,273.718
2783,CSGP,COSTAR GROUP,2018-06-30,QTR,50004,40.04,2.3977767480174905,7.8331,0.127,7.234,0.0,78.648,85.092,0.166,0.12,77.93,2850.618,-966.278,60.429,80.572,8.55,297.018
2784,CSGP,COSTAR GROUP,2018-09-30,QTR,9913,42.7375,4.173363665643612,8.0466,0.276,5.95,0.0,102.765,109.559,0.216,0.161,76.86,2928.314,-1071.786,78.812,105.083,10.91,305.525
2785,CSGP,COSTAR GROUP,2018-12-31,QTR,51165,46.92,2.3356179291808643,8.2916,0.315,7.831,0.0,132.543,139.009,0.281,0.229,81.1,3021.942,-1100.416,102.342,136.5,13.76,315.571
2786,CSGP,COSTAR GROUP,2019-03-31,QTR,50004,63.583333333333336,3.8773272581337017,8.5829,0.406,9.429,0.0,119.033,125.497,0.253,0.233,78.96,3128.614,-1232.817,92.434,123.246,12.02,328.425
2787,CSGP,COSTAR GROUP,2019-06-30,QTR,9913,46.3,5.481103903412159,8.7683,0.387,4.958,0.0,103.496,110.042,0.223,0.173,79.82,3204.071,-1297.812,81.534,108.712,10.3,343.76
2788,CSGP,COSTAR GROUP,2019-09-30,QTR,122224,54.07000000000001,5.045801334883402,9.0268,0.368,29.775,0.0,123.044,129.323,0.261,0.215,80.47,3299.166,-1389.619,95.773,127.689,11.78,352.808
2789,CSGP,COSTAR GROUP,2019-12-31,QTR,122224,64.64615384615385,3.4284630630005277,9.296,0.349,2.035,0.0,124.564,141.838,0.282,0.239,80.62,3405.593,-1070.731,103.413,138.0,12.339,374.726
2790,CSGP,COSTAR GROUP,2020-03-31,QTR,122224,98.4,3.00333148353624,9.4497,0.33,7.133,0.0,117.246,124.013,0.244,0.198,80.5,3462.811,-1182.923,89.804,119.738,10.46,391.847
2791,CSGP,COSTAR GROUP,2020-06-30,QTR,122224,75.02,6.612995863125447,13.2732,0.311,5.649,0.0,121.866,128.856,0.234,0.16,83.52,5224.321,-2803.405,88.347,117.796,8.14,397.159
2792,CSGP,COSTAR GROUP,2020-09-30,QTR,193196,72.3529411764706,4.216354712168272,13.5089,0.27,29.355,0.0,126.709,133.515,0.226,0.148,83.97,5318.058,-2881.392,89.21,133.79,8.27,425.62
2793,CSGP,COSTAR GROUP,2020-12-31,QTR,139001,85.79230769230769,4.80112166381662,13.6368,0.2465,6.210000000000001,0.0,158.553,166.802,0.285,0.091,84.64,5375.359,-2769.197,112.338,149.784,8.4,444.393
2794,CSGP,COSTAR GROUP,2021-03-31,QTR,45017,109.2,3.768288736283355,13.821,0.223,10.619,0.0,151.043,159.543,0.275,0.188,81.26,5446.925,-2703.278,108.139,144.186,8.0,457.697
2795,CSGP,COSTAR GROUP,2021-06-30,QTR,139001,96.975,4.293696930773449,13.9953,0.34,2.474,0.0,143.449,150.477,0.26,0.16,83.32,5527.227,-2687.584,102.904,137.205,7.5,480.333
2796,CSGP,COSTAR GROUP,2021-09-30,QTR,50381,104.55,3.282855899539739,14.1876,0.25,8.44,0.0,137.373,143.983,0.25,0.16,81.46,5603.423,-2773.954,98.932,131.91,7.11,499.319
2797,CSGP,COSTAR GROUP,2021-12-31,QTR,45017,101.875,4.086126352846736,14.4623,0.38,43.828,0.0,186.485,193.405,0.35,0.24,82.96,5711.672,-2839.182,137.717,183.623,9.74,506.786
2798,CSGP,COSTAR GROUP,2022-03-31,QTR,153502,92.9090909090909,7.917759095281259,14.6791,0.4,12.416,0.0,170.951,177.916,0.31,0.23,81.49,5797.298,-2940.84,122.938,166.133,5.68,515.825
2799,CSGP,COSTAR GRP,2022-06-30,QTR,153502,80.75,12.158984706418098,14.851,0.42,18.33,0.0,151.614,158.624,0.28,0.21,81.73,5884.353,-2975.544,112.2,151.621,7.679,536.308
2800,CSGP,COSTAR GRP,2022-09-30,QTR,153502,74.75,6.551081335677848,16.0757,0.44,18.779,0.0,145.449,152.67,0.3,0.18,80.54,6706.912,-3785.575,118.1,159.557,1.87,556.921
2801,CSGP,COSTAR GRP,2022-12-31,QTR,193196,80.14285714285714,4.059087394500208,16.8928,0.46,18.554,0.0,174.37,182.298,0.38,0.31,80.95,6870.121,-3978.76,152.99,159.3165,9.019,573.345
2802,CSGP,COSTAR GRP INC,2015-03-31,QTR,138320,22.5,0.0,4.6877,0.094,11.744,0.0,19.45,23.774,0.034,-0.019,70.59,1514.958,-161.771,10.8,17.401,2.85,159.02
2803,CSGP,COSTAR GRP INC,2015-06-30,QTR,138320,20.7625,0.7347254103210433,4.6385,-0.0099999999999999,6.186,0.0,13.104,11.272,0.008,-0.047,74.63,1506.153,23.218999999999998,2.431000000000001,3.9220000000000006,0.6400000000000001,170.657
2804,CSGP,COSTAR GRP INC,2015-09-30,QTR,9913,23.266666666666666,0.7999999999999995,4.6476,0.133,10.023,0.0,30.064,35.467,0.053,-0.017,72.39,1509.958,-5.509,17.201,27.743,1.14,189.078
2805,CSGP,COSTAR GRP INC,2015-12-31,QTR,9913,26.5,0.0,4.7488,0.192,7.108,0.0,59.463,65.127,0.11,0.071,76.62,1543.78,-66.706,35.449,57.798,2.32,193.009
2806,CSGP,COSTAR GRP INC,2016-03-31,QTR,53859,22.8,1.388044187577134,4.8155,0.148,3.794,0.0,51.998,57.6,0.095,0.052,78.52,1565.476,-97.6325,30.735,49.573,7.91,199.739
2807,CSGP,COSTAR GRP INC,2016-06-30,QTR,89605,21.933333333333334,1.1690451944500115,4.8722,0.106,3.6,0.0,49.785,55.709,0.091,0.048,79.37,1585.941,-128.559,29.443,47.489,7.47,206.869
2808,CSGP,COSTAR GRP INC,2016-09-30,QTR,89605,22.6125,1.404520762192062,4.9649,0.13125,4.298,0.0,60.259,67.053,0.111,0.072,80.15,1618.698,-185.751,36.025,58.105,8.99,212.711
2809,CSGP,COSTAR GRP INC,2016-12-31,QTR,110386,23.87142857142857,1.016061490452695,5.09795,0.1565,7.074,0.0,104.719,75.16,0.129,0.091,78.92,1654.213,-222.7815,41.848,67.497,10.23,218.311
2810,CSX,CSX,2015-03-31,QTR,142775,10.5066,0.9580101339060388,3.8267,0.2333,598.0,0.0533,843.0,1138.0,0.15,0.15,41.33,11338.0,8923.0,442.0,711.0,15.71,3027.0
2811,CSX,CSX,2015-06-30,QTR,121668,12.523761904761908,0.7715723494761786,3.918,0.3,690.0,0.06,1017.0,1316.0,0.1867,0.1867,46.25,11577.0,9007.0,553.0,887.0,19.31,3064.0
2812,CSX,CSX,2015-09-30,QTR,80355,11.87996,0.7630283677557472,3.9509,0.3167,621.0,0.06,933.0,1235.0,0.1733,0.1733,45.9,11660.0,9140.0,507.0,799.0,17.45,2939.0
2813,CSX,CSX,2015-12-31,QTR,156918,11.26655,0.8557039868774099,4.0233,0.2933,653.0,0.06,791.0,1103.0,0.16,0.16,43.55,11668.0,9265.0,466.0,741.0,15.98,2781.0
2814,CSX,CSX,2016-03-31,QTR,149951,11.701969696969698,1.5352737639597154,4.0048,0.26,425.0,0.06,704.0,1017.0,0.1233,0.1233,42.86,11606.0,9430.0,356.0,568.0,12.25,2618.0
2815,CSX,CSX,2016-06-30,QTR,79996,9.056878048780488,1.0926398582131704,4.054,0.2933,641.0,0.06,840.0,1159.0,0.1567,0.1567,42.86,11625.0,9597.0,445.0,707.0,15.32,2704.0
2816,CSX,CSX,2016-09-30,QTR,156918,9.2222,0.8419962843487747,4.1481,0.3167,524.0,0.06,841.0,1162.0,0.16,0.16,46.75,11670.0,9764.0,455.0,715.0,15.64,2710.0
2817,CSX,CSX,2016-12-31,QTR,134011,10.1945,0.9005277196805459,4.1967,0.1967,808.0,0.06,889.0,1237.0,0.1633,0.1633,48.57,11694.0,10690.0,458.0,751.0,15.875,3037.0
2818,CSX,CSX,2017-03-31,QTR,134011,19.90475,2.0704920085350262,4.2109,0.3733,441.0,0.06,885.0,1205.0,0.17,0.13,45.14,11669.0,10077.0,470.0,755.0,16.11,2869.0
2819,CSX,CSX,2017-06-30,QTR,78689,16.116302325581394,3.078249939842008,4.191,0.1867,514.0,0.0667,1080.0,1407.0,0.2133,0.1833,51.21,11601.0,10728.0,591.0,949.0,20.34,2933.0
2820,CSX,CSX,2017-09-30,QTR,138777,19.206333333333333,1.7964620044223962,3.9789,0.4767,507.0,0.0667,877.0,1208.0,0.17,0.17,55.05,10902.0,11103.0,463.0,751.0,16.48,2743.0
2821,CSX,CSX,2017-12-31,QTR,113271,19.977733333333333,1.137210023740224,5.5,0.2267,578.0,0.0667,1008.0,1345.0,0.2133,1.54,58.47,14721.0,11390.0,573.0,870.0,17.91,2863.0
2822,CSX,CSX,2018-03-31,QTR,48153,26.56188571428571,3.0686894574972263,5.4603,0.3633,368.0,0.0733,1044.0,1367.0,0.26,0.26,50.17,14391.0,11797.0,695.0,912.0,19.12,2876.0
2823,CSX,CSX,2018-06-30,QTR,143401,20.96346875,2.5008060891972668,5.3399,0.4,455.0,0.0733,1283.0,1612.0,0.3367,0.3367,65.571,14023.0,12385.0,877.0,1144.0,24.72,3102.0
2824,CSX,CSX,2018-09-30,QTR,149951,21.638875,2.5078053858425435,5.331,0.5467,417.0,0.0733,1293.0,1627.0,0.35,0.35,54.07,13735.0,12494.0,894.0,1150.0,25.79,3129.0
2825,CSX,CSX,2018-12-31,QTR,57742,25.02316666666667,2.3150049737681835,4.9659,0.4933,505.0,0.0733,1249.0,1594.0,0.3367,0.3367,53.13,12580.0,13646.0,843.0,1098.0,25.63,3143.0
2826,CSX,CSX,2019-03-31,QTR,142775,25.571464285714285,1.802780229044241,5.1045,0.48,353.0,0.08,1219.0,1549.0,0.34,0.34,61.83,12445.0,14578.0,834.0,1064.0,26.7,3013.0
2827,CSX,CSX,2019-06-30,QTR,156918,25.16048148148148,2.337631318736165,5.1267,0.4533,416.0,0.08,1305.0,1642.0,0.36,0.36,63.97,12290.0,14036.0,870.0,1146.0,28.17,3061.0
2828,CSX,CSX,2019-09-30,QTR,143401,27.45996,2.4670788813223363,4.9609,0.62,422.0,0.08,1287.0,1625.0,0.36,0.36,64.64,11879.0,14179.0,856.0,1125.0,28.35,2978.0
2829,CSX,CSX,2019-12-31,QTR,134011,25.96972727272728,2.255894758221926,5.0545,0.4767,466.0,0.08,1154.0,1498.0,0.33,0.33,62.08,11863.0,14284.0,771.0,981.0,25.98,2885.0
2830,CSX,CSX,2020-03-31,QTR,84290,30.425,2.8091532440787104,5.1694,0.5067,381.0,0.0867,1178.0,1522.0,0.3333,0.3333,62.87,11888.0,14250.0,770.0,1013.0,25.92,2855.0
2831,CSX,CSX,2020-06-30,QTR,142775,24.55551851851852,3.5348750970249205,5.2966,0.42,420.0,0.0867,828.0,1172.0,0.2167,0.2167,59.47,12163.0,14115.0,499.0,652.0,16.6,2255.0
2832,CSX,CSX,2020-09-30,QTR,142775,23.961885714285717,2.353895691769514,5.5451,0.4267,408.0,0.0867,1141.0,1489.0,0.32,0.32,64.05,12727.0,13593.0,736.0,968.0,23.66,2648.0
2833,CSX,CSX,2020-12-31,QTR,78689,27.342885714285718,2.842955564108556,5.7141,0.4933,417.0,0.0867,1215.0,1562.0,0.3467,0.33,63.43,13110.0,13574.0,796.7,1042.0,24.68,2825.0
2834,CSX,CSX,2021-03-31,QTR,141058,37.6551724137931,4.442295594372717,5.7758,0.54,306.0,0.0933,1101.0,1446.0,0.31,0.31,61.29,13160.0,13390.0,706.0,937.0,21.5,2813.0
2835,CSX,CSX,2021-06-30,QTR,48153,34.02668,3.39641549676518,5.9123,0.51,448.0,0.28,1342.0,1690.0,0.39,0.52,65.32,13434.0,13361.0,888.76,1163.0,26.74,2990.0
2836,CSX,CSX,2021-09-30,QTR,84290,36.4086129032258,1.7799551806608194,5.8426,0.63,466.0,0.093,1436.0,1803.0,0.43,0.43,63.82,13172.0,14214.0,968.0,1279.0,29.11,3292.0
2837,CSX,CSX,2021-12-31,QTR,136830,35.793103448275865,3.4782929962105964,6.0866,0.58,571.0,0.093,1366.0,1726.0,0.42,0.42,60.67,13500.0,14050.0,934.0,1205.0,28.019,3427.0
2838,CSX,CSX,2022-03-31,QTR,134011,33.5125,3.11994106644092,6.0567,0.59,331.0,0.1,1282.0,1642.0,0.39,0.39,59.95,13195.0,14304.0,859.0,1129.0,25.74,3410.0
2839,CSX,CSX,2022-06-30,QTR,149951,40.17857142857143,3.4753477995795365,6.0439,1.16,811.0,0.1,1703.0,2432.0,0.54,0.54,65.11,13141.0,15398.0,1178.0,1558.0,11.66,3815.0
2840,CSX,CSX,2022-09-30,QTR,84290,39.26315789473684,2.7857196409776512,6.0166,0.81,626.0,0.1,1579.0,1957.0,0.51,0.52,63.47,12883.0,15651.0,1074.0,1423.0,33.02,3895.0
2841,CSX,CSX,2022-12-31,QTR,149951,35.2,2.7342022728696413,6.005,0.65,696.0,0.1,1459.0,1852.0,0.47,0.49,61.8,12625.0,15960.0,985.0,1304.0,30.89,3730.0
2842,CTLT,CATALENT,2015-03-31,QTR,57524,30.0625,3.212003157799551,5.38,0.79,31.39999999999999,0.0,87.9,110.5,0.46,0.25,42.52,468.2,1765.7,57.6,146.9,65.44,446.6
2843,CTLT,CATALENT,2015-06-30,QTR,107607,32.0,2.3299294900428698,5.09,0.575,32.3,0.0,111.9,136.3,0.61,1.22,35.62,532.7,1736.6,76.6,89.0,61.65,510.1
2844,CTLT,CATALENT,2015-09-30,QTR,86687,34.333333333333336,1.154700538379251,4.8,0.36,33.2,0.0,52.4,77.6,0.16,0.07,28.72,597.2,1732.5,20.700000000000003,31.1,57.86,423.0
2845,CTLT,CATALENT,2015-12-31,QTR,86687,33.25,3.403429642777022,4.88,0.21,49.3,0.0,77.0,101.1,0.36,0.25,33.44,607.1,1757.2,44.9,55.2,54.06999999999999,454.9
2846,CTLT,CATALENT,2016-03-31,QTR,57524,27.6,2.6076809620810595,4.8366,0.99,25.3,0.0,55.6,80.7,0.2,0.08,28.81,609.5666666666667,1736.9,25.0,35.3,50.28,438.0
2847,CTLT,CATALENT,2016-06-30,QTR,107607,26.0,2.516611478423583,5.0989,0.27,31.8,0.0,117.6,141.8,0.52,0.46,35.29,612.0333333333333,1728.9,64.9,96.3,46.49,532.2
2848,CTLT,CATALENT,2016-09-30,QTR,77904,26.75,5.303300858899107,4.9259,0.38,27.7,0.0,37.6,75.0,0.16,0.0399999999999999,28.06,614.5,1805.2,19.6,28.10000000000001,42.7,442.2
2849,CTLT,CATALENT,2016-12-31,QTR,107607,29.33333333333333,1.154700538379251,4.7126,0.38,26.4,0.0,69.2,98.1,0.27,0.14,30.58,588.0,1768.6,34.7,44.4,38.91,483.7
2850,CTLT,CATALENT,2017-03-31,QTR,148182,45.5,2.7255405754769875,5.24915,0.82,33.7,0.0,90.5,117.8,0.38,0.21,31.43,655.75,1807.8,48.7,69.7,35.12,532.6
2851,CTLT,CATALENT,2017-06-30,QTR,171666,30.666666666666668,2.2360679774997902,5.7857,0.79,52.0,0.0,132.1,159.1,0.65,0.49,34.88,723.5,1791.4,82.6,109.0,31.33,616.9
2852,CTLT,CATALENT,2017-09-30,QTR,107607,33.25,3.24037034920393,6.6639,0.65,42.7,0.0,62.5,90.9,0.2099999999999999,0.03,25.76,1038.8,1505.4,27.1,25.200000000000003,27.54,543.9
2853,CTLT,CATALENT,2017-12-31,QTR,165893,40.333333333333336,4.79267117270703,7.5421,0.69,40.2,0.0,121.3,139.3,0.45,-0.16,30.91,1005.5,2412.9,60.7,81.4,23.75,606.3
2854,CTLT,CATALENT,2018-03-31,QTR,157574,44.45454545454545,2.6967994498529677,8.0108,0.7,34.8,0.0,107.0,139.0,0.41,0.14,30.53,1068.4,2385.6,55.2,75.0,19.96,627.9
2855,CTLT,CATALENT,2018-06-30,QTR,122962,47.90909090909091,1.9725387425622576,8.1447,0.76,58.8,0.0,144.9,181.5,0.67,0.61,34.06,1086.7,2199.3,90.0,116.4,16.17,685.3
2856,CTLT,CATALENT,2018-09-30,QTR,77904,49.0,0.0,10.5315,0.29,38.3,0.0,70.9,115.0,0.28,-0.1099999999999999,26.91,1529.4,2013.0,40.5,52.2,12.38,551.8
2857,CTLT,CATALENT,2018-12-31,QTR,157574,50.66666666666666,3.785938897200182,10.7629,0.3,43.0,0.0,91.3,146.0,0.45,0.33,32.33,1563.0,1992.0,65.4,85.4,16.92,623.0
2858,CTLT,CATALENT,2019-03-31,QTR,191199,58.0,2.8284271247461903,11.1602,0.51,48.0,0.0,119.9,154.3,0.49,0.22,32.2,1620.7,1958.7,71.2,92.9,21.04,617.5
2859,CTLT,CATALENT,2019-06-30,QTR,157574,46.6,1.949358868961792,15.705,0.6,170.1,0.0,162.7,199.4,0.7,0.44,35.35,2288.2,2613.9,102.9,132.9,21.06,725.7
2860,CTLT,CATALENT,2019-09-30,QTR,53035,51.55555555555556,4.362084109434135,15.4265,0.15,73.5,0.0,66.5,127.1,0.26,-0.0499999999999999,26.73,2255.9,2689.6,40.5,43.7,7.129,664.7
2861,CTLT,CATALENT,2019-12-31,QTR,53035,61.8,2.5884358211089564,15.8698,0.75,78.7,0.0,130.8,171.0,0.45,0.23,32.18,2322.7,2708.1,72.0,96.0,12.58,721.4
2862,CTLT,CATALENT,2020-03-31,QTR,53035,112.77777777777776,11.486707293408518,18.0394,0.79,151.3,0.0,141.4,185.4,0.5,0.0799999999999999,31.39,2794.3,2590.3,82.9,109.2,12.96,760.6
2863,CTLT,CATALENT,2020-06-30,QTR,57524,66.6923076923077,5.677214918493857,21.5319,1.0,162.3,0.0,222.1,267.4,0.9,0.85,35.31,3505.4,2064.8,154.4,198.6,19.607,947.6
2864,CTLT,CATALENT,2020-09-30,QTR,159398,75.22222222222223,7.446102634562891,22.35,0.83,149.6,0.0,129.8,174.4,0.43,0.41,29.43,3678.7,2051.7,78.1,102.9,9.5,845.7
2865,CTLT,CATALENT,2020-12-31,QTR,180911,97.29411764705884,11.751407925661256,22.42,0.44,189.3,0.0,176.3,223.5,0.63,0.45,32.74,3814.5,2222.7,114.4,149.6,12.2,910.8
2866,CTLT,CATALENT,2021-03-31,QTR,195589,159.45454545454547,7.407612791765459,22.81,0.43,158.2,0.0,219.7,274.2,0.82,1.26,34.71,3713.2,2235.1,148.3,194.7,15.76,1053.3
2867,CTLT,CATALENT,2021-06-30,QTR,107607,133.36363636363637,8.261630919772768,25.0675,0.78,188.9,0.0,299.0,348.0,1.16,0.97,36.96,4274.0,2345.0,209.0,246.5,5.48,1188.0
2868,CTLT,CATALENT,2021-09-30,QTR,170719,131.5,12.020815280171307,23.51,0.94,154.0,0.0,194.0,252.0,0.71,0.49,31.61,4380.0,2285.0,128.0,168.0,5.99,1025.0
2869,CTLT,CATALENT,2021-12-31,QTR,180911,150.08333333333334,14.028920345507924,26.1759,0.39,123.0,0.0,212.0,310.0,0.9,0.52,33.28,4481.0,3305.0,163.0,214.0,3.83,1217.0
2870,CTLT,CATALENT,2022-03-31,QTR,190764,78.94117647058823,22.63976200249048,25.8771,0.76,148.0,0.0,240.0,339.0,1.04,0.78,33.23,4632.0,3306.0,188.0,251.0,2.73,1273.0
2871,CTLT,CATALENT,2022-06-30,QTR,195589,136.5,12.489995996796797,26.7877,0.38,235.0,0.0,284.0,384.0,1.19,1.04,37.16,4795.0,3664.0,215.0,238.0,3.98,1313.0
2872,CTLT,CATALENT,2022-09-30,QTR,167341,126.0,9.939818911831342,26.1111,-0.51,149.0,0.0,86.0,187.0,0.3400000000000001,0.0,25.24,4700.0,3859.0,61.0,56.0,5.14,1022.0
2873,CTLT,CATALENT,2022-12-31,QTR,53035,126.3846153846154,13.15002193622037,27.2889,1.18,168.0,0.0,62.0,283.0,0.67,0.44,33.69,4912.0,4383.0,122.0,167.0,2.54,1149.0
2874,CTSH,COGNIZANT TECH,2015-03-31,QTR,120129,75.46363636363637,5.208123026057034,13.3964,0.31,58.0,0.0,576.8,649.9,0.71,0.62,40.67,8178.5,-2374.8,440.268,589.3,22.13,2911.4
2875,CTSH,COGNIZANT TECH,2015-06-30,QTR,122586,65.56,4.717697178355843,14.01,0.74,75.6,0.0,622.9,705.7,0.79,0.68,40.2,8540.8,-2504.0,484.981,626.2,23.21,3085.1
2876,CTSH,COGNIZANT TECH,2015-09-30,QTR,123691,70.33333333333333,3.6651512019742554,14.4847,1.33,65.1,0.0,617.8,700.3,0.76,0.65,39.62,8827.0,-3100.7,463.619,618.0,21.36,3187.0
2877,CTSH,COGNIZANT TECH,2015-12-31,QTR,120129,74.96153846153847,3.255527843293855,15.225,1.13,74.1,0.0,632.3,719.1,0.8,0.69,40.18,9278.1,-3662.0,490.08,640.1,21.65,3232.5
2878,CTSH,COGNIZANT TECH,2016-03-31,QTR,155748,60.10526315789474,7.109420486166422,15.8567,0.1100000000000001,63.7,0.0,636.6,723.0,0.8,0.72,40.18,9612.3,-3430.8,489.44,671.7,20.73,3202.0
2879,CTSH,COGNIZANT TECH,2016-06-30,QTR,120129,69.81818181818181,4.349453864308591,16.2406,0.59,74.9,0.0,683.4,776.3,0.87,0.41,39.53,9862.9,-3572.4,529.6,707.3,21.75,3369.9
2880,CTSH,COGNIZANT TECH,2016-09-30,QTR,115018,68.0,4.592483978296401,16.9672,0.98,74.2,0.0,667.2,759.1,0.86,0.73,41.87,10292.3,-3962.0,534.8,703.6,21.23,3453.2
2881,CTSH,COGNIZANT TECH,2016-12-31,QTR,131195,66.0,3.429285639896448,17.6855,0.98,87.2,0.0,649.0,742.0,0.87,0.68,39.98,10728.0,-4291.0,528.0,674.0,21.11,3462.0
2882,CTSH,COGNIZANT TECH,2017-03-31,QTR,31223,84.29411764705883,6.252646498507182,16.4465,0.93,66.0,0.075,669.0,666.0,0.84,0.92,38.55,9983.0,-3065.0,512.0,716.5,21.265,3546.0
