OFTIC,CNAME,PENDS,MEASURE,PDICITY,ANNDATS_x,VALUE,Quarter,Year,ALYSNAM,VALUE_ANALYST,AMASKCD,ANNDATS_y
A,AGILENT,2021-04-30,GPS,QTR,2021-05-25,0.7,2021Q2,2021,KNIGHT             P,157.0,20376,2021-05-25
A,AGILENT,2021-04-30,GPS,QTR,2021-05-25,0.7,2021Q2,2021,DE BRUIN           D,152.0,86687,2021-05-25
A,AGILENT,2021-04-30,GPS,QTR,2021-05-25,0.7,2021Q2,2021,MEEHAN             J,135.0,180911,2021-05-25
A,AGILENT,2021-04-30,GPS,QTR,2021-05-25,0.7,2021Q2,2021,ARIAS              D,136.0,143937,2021-05-25
A,AGILENT,2021-04-30,GPS,QTR,2021-05-25,0.7,2021Q2,2021,PETERSON           T,150.0,107607,2021-05-25
A,AGILENT,2021-04-30,GPS,QTR,2021-05-25,0.7,2021Q2,2021,COUILLARD          B,155.0,138700,2021-05-26
A,AGILENT,2021-04-30,GPS,QTR,2021-05-25,0.7,2021Q2,2021,LEONARD            D,150.0,109728,2021-05-26
A,AGILENT,2021-04-30,GPS,QTR,2021-05-25,0.7,2021Q2,2021,MURARKA            R,158.0,195589,2021-06-23
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,KUMAR              V,137.0,150020,2021-04-07
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,MAJUMDAR           I,145.9,194536,2021-04-14
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,MURARKA            R,145.0,195589,2021-04-15
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,KUMAR              V,148.0,150020,2021-05-25
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,SYKES              M,150.0,195379,2021-05-25
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,SOUDA              P,145.0,168860,2021-05-25
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,KNIGHT             P,157.0,20376,2021-05-25
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,DE BRUIN           D,152.0,86687,2021-05-25
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,MEEHAN             J,135.0,180911,2021-05-25
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,ARIAS              D,136.0,143937,2021-05-25
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,PETERSON           T,150.0,107607,2021-05-25
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,COUILLARD          B,155.0,138700,2021-05-26
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,LEONARD            D,150.0,109728,2021-05-26
A,AGILENT,2021-04-30,GRM,QTR,2021-05-25,53.57,2021Q2,2021,MURARKA            R,158.0,195589,2021-06-23
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,KUMAR              V,137.0,150020,2021-04-07
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,MAJUMDAR           I,145.9,194536,2021-04-14
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,MURARKA            R,145.0,195589,2021-04-15
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,KUMAR              V,148.0,150020,2021-05-25
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,SYKES              M,150.0,195379,2021-05-25
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,SOUDA              P,145.0,168860,2021-05-25
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,KNIGHT             P,157.0,20376,2021-05-25
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,DE BRUIN           D,152.0,86687,2021-05-25
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,MEEHAN             J,135.0,180911,2021-05-25
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,ARIAS              D,136.0,143937,2021-05-25
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,PETERSON           T,150.0,107607,2021-05-25
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,COUILLARD          B,155.0,138700,2021-05-26
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,LEONARD            D,150.0,109728,2021-05-26
A,AGILENT,2021-04-30,NAV,QTR,2021-05-25,4810.0,2021Q2,2021,MURARKA            R,158.0,195589,2021-06-23
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,KUMAR              V,137.0,150020,2021-04-07
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,MAJUMDAR           I,145.9,194536,2021-04-14
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,MURARKA            R,145.0,195589,2021-04-15
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,KUMAR              V,148.0,150020,2021-05-25
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,SYKES              M,150.0,195379,2021-05-25
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,SOUDA              P,145.0,168860,2021-05-25
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,KNIGHT             P,157.0,20376,2021-05-25
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,DE BRUIN           D,152.0,86687,2021-05-25
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,MEEHAN             J,135.0,180911,2021-05-25
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,ARIAS              D,136.0,143937,2021-05-25
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,PETERSON           T,150.0,107607,2021-05-25
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,COUILLARD          B,155.0,138700,2021-05-26
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,LEONARD            D,150.0,109728,2021-05-26
A,AGILENT,2021-04-30,NDT,QTR,2021-05-25,1552.0,2021Q2,2021,MURARKA            R,158.0,195589,2021-06-23
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,KUMAR              V,137.0,150020,2021-04-07
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,MAJUMDAR           I,145.9,194536,2021-04-14
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,MURARKA            R,145.0,195589,2021-04-15
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,KUMAR              V,148.0,150020,2021-05-25
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,SYKES              M,150.0,195379,2021-05-25
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,SOUDA              P,145.0,168860,2021-05-25
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,KNIGHT             P,157.0,20376,2021-05-25
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,DE BRUIN           D,152.0,86687,2021-05-25
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,MEEHAN             J,135.0,180911,2021-05-25
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,ARIAS              D,136.0,143937,2021-05-25
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,PETERSON           T,150.0,107607,2021-05-25
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,COUILLARD          B,155.0,138700,2021-05-26
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,LEONARD            D,150.0,109728,2021-05-26
A,AGILENT,2021-04-30,NET,QTR,2021-05-25,299.0,2021Q2,2021,MURARKA            R,158.0,195589,2021-06-23
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,KUMAR              V,137.0,150020,2021-04-07
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,MAJUMDAR           I,145.9,194536,2021-04-14
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,MURARKA            R,145.0,195589,2021-04-15
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,KUMAR              V,148.0,150020,2021-05-25
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,SYKES              M,150.0,195379,2021-05-25
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,SOUDA              P,145.0,168860,2021-05-25
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,KNIGHT             P,157.0,20376,2021-05-25
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,DE BRUIN           D,152.0,86687,2021-05-25
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,MEEHAN             J,135.0,180911,2021-05-25
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,ARIAS              D,136.0,143937,2021-05-25
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,PETERSON           T,150.0,107607,2021-05-25
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,COUILLARD          B,155.0,138700,2021-05-26
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,LEONARD            D,150.0,109728,2021-05-26
A,AGILENT,2021-04-30,PRE,QTR,2021-05-25,350.0,2021Q2,2021,MURARKA            R,158.0,195589,2021-06-23
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,KUMAR              V,137.0,150020,2021-04-07
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,MAJUMDAR           I,145.9,194536,2021-04-14
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,MURARKA            R,145.0,195589,2021-04-15
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,KUMAR              V,148.0,150020,2021-05-25
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,SYKES              M,150.0,195379,2021-05-25
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,SOUDA              P,145.0,168860,2021-05-25
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,KNIGHT             P,157.0,20376,2021-05-25
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,DE BRUIN           D,152.0,86687,2021-05-25
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,MEEHAN             J,135.0,180911,2021-05-25
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,ARIAS              D,136.0,143937,2021-05-25
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,PETERSON           T,150.0,107607,2021-05-25
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,COUILLARD          B,155.0,138700,2021-05-26
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,LEONARD            D,150.0,109728,2021-05-26
A,AGILENT,2021-04-30,ROE,QTR,2021-05-25,24.879,2021Q2,2021,MURARKA            R,158.0,195589,2021-06-23
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,KUMAR              V,137.0,150020,2021-04-07
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,MAJUMDAR           I,145.9,194536,2021-04-14
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,MURARKA            R,145.0,195589,2021-04-15
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,KUMAR              V,148.0,150020,2021-05-25
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,SYKES              M,150.0,195379,2021-05-25
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,SOUDA              P,145.0,168860,2021-05-25
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,KNIGHT             P,157.0,20376,2021-05-25
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,DE BRUIN           D,152.0,86687,2021-05-25
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,MEEHAN             J,135.0,180911,2021-05-25
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,ARIAS              D,136.0,143937,2021-05-25
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,PETERSON           T,150.0,107607,2021-05-25
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,COUILLARD          B,155.0,138700,2021-05-26
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,LEONARD            D,150.0,109728,2021-05-26
A,AGILENT,2021-04-30,SAL,QTR,2021-05-25,1525.0,2021Q2,2021,MURARKA            R,158.0,195589,2021-06-23
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,MEEHAN             J,148.0,180911,2021-07-06
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,KUMAR              V,155.0,150020,2021-07-06
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,KNIGHT             P,160.0,20376,2021-07-11
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,SOUDA              P,160.0,168860,2021-07-19
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,DE BRUIN           D,155.0,86687,2021-07-20
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,KUMAR              V,170.0,150020,2021-08-17
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,SYKES              M,170.0,195379,2021-08-17
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,SOUDA              P,170.0,168860,2021-08-17
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,KNIGHT             P,195.0,20376,2021-08-17
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,DE BRUIN           D,177.0,86687,2021-08-17
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,MEEHAN             J,160.0,180911,2021-08-17
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,ARIAS              D,162.0,143937,2021-08-17
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,LEONARD            D,180.0,109728,2021-08-17
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,MAINWARING         J,160.0,189813,2021-08-18
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,COUILLARD          B,185.0,138700,2021-08-18
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,PETERSON           T,180.0,107607,2021-08-19
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,BEUCHAW            S,165.0,147830,2021-08-24
A,AGILENT,2021-07-31,BPS,QTR,2021-08-17,16.3234,2021Q3,2021,MAJUMDAR           I,190.0,194536,2021-09-01
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,MEEHAN             J,148.0,180911,2021-07-06
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,KUMAR              V,155.0,150020,2021-07-06
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,KNIGHT             P,160.0,20376,2021-07-11
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,SOUDA              P,160.0,168860,2021-07-19
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,DE BRUIN           D,155.0,86687,2021-07-20
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,KUMAR              V,170.0,150020,2021-08-17
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,SYKES              M,170.0,195379,2021-08-17
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,SOUDA              P,170.0,168860,2021-08-17
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,KNIGHT             P,195.0,20376,2021-08-17
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,DE BRUIN           D,177.0,86687,2021-08-17
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,MEEHAN             J,160.0,180911,2021-08-17
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,ARIAS              D,162.0,143937,2021-08-17
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,LEONARD            D,180.0,109728,2021-08-17
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,MAINWARING         J,160.0,189813,2021-08-18
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,COUILLARD          B,185.0,138700,2021-08-18
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,PETERSON           T,180.0,107607,2021-08-19
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,BEUCHAW            S,165.0,147830,2021-08-24
A,AGILENT,2021-07-31,CPS,QTR,2021-08-17,1.09,2021Q3,2021,MAJUMDAR           I,190.0,194536,2021-09-01
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,MEEHAN             J,148.0,180911,2021-07-06
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,KUMAR              V,155.0,150020,2021-07-06
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,KNIGHT             P,160.0,20376,2021-07-11
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,SOUDA              P,160.0,168860,2021-07-19
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,DE BRUIN           D,155.0,86687,2021-07-20
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,KUMAR              V,170.0,150020,2021-08-17
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,SYKES              M,170.0,195379,2021-08-17
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,SOUDA              P,170.0,168860,2021-08-17
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,KNIGHT             P,195.0,20376,2021-08-17
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,DE BRUIN           D,177.0,86687,2021-08-17
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,MEEHAN             J,160.0,180911,2021-08-17
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,ARIAS              D,162.0,143937,2021-08-17
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,LEONARD            D,180.0,109728,2021-08-17
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,MAINWARING         J,160.0,189813,2021-08-18
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,COUILLARD          B,185.0,138700,2021-08-18
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,PETERSON           T,180.0,107607,2021-08-19
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,BEUCHAW            S,165.0,147830,2021-08-24
A,AGILENT,2021-07-31,CPX,QTR,2021-08-17,54.0,2021Q3,2021,MAJUMDAR           I,190.0,194536,2021-09-01
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,MEEHAN             J,148.0,180911,2021-07-06
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,KUMAR              V,155.0,150020,2021-07-06
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,KNIGHT             P,160.0,20376,2021-07-11
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,SOUDA              P,160.0,168860,2021-07-19
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,DE BRUIN           D,155.0,86687,2021-07-20
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,KUMAR              V,170.0,150020,2021-08-17
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,SYKES              M,170.0,195379,2021-08-17
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,SOUDA              P,170.0,168860,2021-08-17
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,KNIGHT             P,195.0,20376,2021-08-17
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,DE BRUIN           D,177.0,86687,2021-08-17
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,MEEHAN             J,160.0,180911,2021-08-17
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,ARIAS              D,162.0,143937,2021-08-17
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,LEONARD            D,180.0,109728,2021-08-17
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,MAINWARING         J,160.0,189813,2021-08-18
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,COUILLARD          B,185.0,138700,2021-08-18
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,PETERSON           T,180.0,107607,2021-08-19
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,BEUCHAW            S,165.0,147830,2021-08-24
A,AGILENT,2021-07-31,DPS,QTR,2021-08-17,0.194,2021Q3,2021,MAJUMDAR           I,190.0,194536,2021-09-01
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,MEEHAN             J,148.0,180911,2021-07-06
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,KUMAR              V,155.0,150020,2021-07-06
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,KNIGHT             P,160.0,20376,2021-07-11
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,SOUDA              P,160.0,168860,2021-07-19
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,DE BRUIN           D,155.0,86687,2021-07-20
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,KUMAR              V,170.0,150020,2021-08-17
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,SYKES              M,170.0,195379,2021-08-17
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,SOUDA              P,170.0,168860,2021-08-17
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,KNIGHT             P,195.0,20376,2021-08-17
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,DE BRUIN           D,177.0,86687,2021-08-17
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,MEEHAN             J,160.0,180911,2021-08-17
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,ARIAS              D,162.0,143937,2021-08-17
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,LEONARD            D,180.0,109728,2021-08-17
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,MAINWARING         J,160.0,189813,2021-08-18
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,COUILLARD          B,185.0,138700,2021-08-18
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,PETERSON           T,180.0,107607,2021-08-19
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,BEUCHAW            S,165.0,147830,2021-08-24
A,AGILENT,2021-07-31,EBI,QTR,2021-08-17,411.0,2021Q3,2021,MAJUMDAR           I,190.0,194536,2021-09-01
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,MEEHAN             J,148.0,180911,2021-07-06
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,KUMAR              V,155.0,150020,2021-07-06
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,KNIGHT             P,160.0,20376,2021-07-11
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,SOUDA              P,160.0,168860,2021-07-19
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,DE BRUIN           D,155.0,86687,2021-07-20
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,KUMAR              V,170.0,150020,2021-08-17
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,SYKES              M,170.0,195379,2021-08-17
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,SOUDA              P,170.0,168860,2021-08-17
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,KNIGHT             P,195.0,20376,2021-08-17
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,DE BRUIN           D,177.0,86687,2021-08-17
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,MEEHAN             J,160.0,180911,2021-08-17
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,ARIAS              D,162.0,143937,2021-08-17
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,LEONARD            D,180.0,109728,2021-08-17
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,MAINWARING         J,160.0,189813,2021-08-18
A,AGILENT,2021-07-31,EBS,QTR,2021-08-17,1.44,2021Q3,2021,COUILLARD          B,185.0,138700,2021-08-18
